order_id,order_date,customer_id,product_id,store_id,quantity,unit_price_zar,discount,subtotal_zar,vat_zar,total_zar,payment_method,sales_channel,order_status
5065,2024-08-27,548.0,5,10,5,12218.46,0.0,61092.3,9163.84,70256.14,Cash,Online,Completed
5066,2025-09-28,1664.0,7,7,1,1961.26,0.1,1961.26,294.19,2255.45,SnapScan,Phone,Pending
5067,2024-01-07,1605.0,2,8,2,843.55,0.2,1687.1,253.06,1940.16,PayFast,Web,Completed
5068,2025-09-12,430.0,16,6,1,5129.15,0.05,5129.15,769.37,5898.52,Card,Store,Completed
5069,2024-07-24,1077.0,11,7,4,267.18,0.0,1068.72,160.31,1229.03,SnapScan,Store,Completed
5070,2024-12-09,426.0,6,7,1,4971.77,0.1,4971.77,745.77,5717.54,Debit Card,Phone,Pending
5071,2024-07-18,1373.0,17,6,4,6434.83,0.1,25739.32,3860.9,29600.22,SnapScan,Online,Returned
5072,2025-06-11,334.0,14,7,2,405.4,0.1,810.8,121.62,932.42,Card,Online,Cancelled
5073,2024-10-19,2079.0,18,8,2,1259.43,0.15,2518.86,377.83,2896.69,Unknown,Store,Cancelled
5074,2024-11-26,1945.0,15,9,1,2420.47,0.05,2420.47,363.07,2783.54,PayFast,Store,Completed
5075,2025-06-17,96.0,13,1,3,8380.34,0.2,25141.02,3771.15,28912.17,SnapScan,Web,Completed
5076,2025-07-07,2079.0,7,5,3,1743.34,0.2,5230.02,784.5,6014.52,PayFast,Online,Cancelled
5077,2024-11-11,683.0,15,6,1,2547.86,0.0,2547.86,382.18,2930.04,Debit Card,Phone,Pending
5078,2024-02-22,616.0,16,8,4,4589.24,0.15,18356.96,2753.54,21110.5,Debit Card,Online,Completed
5079,2025-08-01,1597.0,13,10,2,9427.89,0.1,18855.78,2828.37,21684.15,EFT,Store,Completed
5080,2025-07-25,613.0,1,1,1,12154.24,0.05,12154.24,1823.14,13977.38,Debit Card,Web,Completed
5081,2025-02-13,1137.0,14,1,5,427.92,0.05,2139.6,320.94,2460.54,EFT,Online,Pending
5082,2024-12-02,978.0,16,6,2,4859.19,0.1,9718.38,1457.76,11176.14,EFT,Web,Completed
5083,2024-09-26,922.0,8,2,2,467.29,0.15,934.58,140.19,1074.77,Cash,Online,Completed
5084,2025-05-28,1330.0,19,3,3,2656.39,0.15,7969.17,1195.38,9164.55,Debit Card,Store,Completed
5085,2024-09-21,1781.0,11,4,2,253.82,0.05,507.64,76.15,583.79,Card,Online,Pending
5086,2025-07-03,88.0,1,3,4,12793.94,0.0,51175.76,7676.36,58852.12,EFT,Web,Completed
5087,2024-04-02,1713.0,13,7,2,10475.43,0.0,20950.86,3142.63,24093.49,Debit Card,Online,Returned
5088,2024-03-12,1264.0,20,10,1,2835.15,0.0,2835.15,425.27,3260.42,Debit Card,Phone,Cancelled
5089,2024-10-29,15.0,5,10,4,12218.46,0.0,48873.84,7331.08,56204.92,Card,Online,Completed
5090,2025-01-05,546.0,19,2,5,3125.17,0.0,15625.85,2343.88,17969.73,SnapScan,Online,Completed
5091,2025-04-20,1971.0,3,10,3,5497.79,0.15,16493.37,2474.01,18967.38,Debit Card,Online,Cancelled
5092,2024-07-13,1183.0,5,10,1,12218.46,0.0,12218.46,1832.77,14051.23,Card,Store,Completed
5093,2025-04-17,183.0,4,8,3,5989.4,0.0,17968.2,2695.23,20663.43,SnapScan,Online,Completed
5094,2024-09-28,1213.0,18,7,2,1407.6,0.05,2815.2,422.28,3237.48,Debit Card,Online,Pending
5095,2024-07-28,829.0,4,3,1,4791.52,0.2,4791.52,718.73,5510.25,EFT,Phone,Completed
5096,2024-04-15,2043.0,13,3,3,10475.43,0.0,31426.29,4713.94,36140.23,PayFast,Online,Completed
5097,2024-11-01,1854.0,12,2,1,3177.76,0.0,3177.76,476.66,3654.42,Debit Card,Online,Returned
5098,2025-07-27,1575.0,17,10,1,7149.81,0.0,7149.81,1072.47,8222.28,PayFast,Online,Returned
5099,2025-02-06,536.0,15,9,1,2038.29,0.2,2038.29,305.74,2344.03,SnapScan,Store,Returned
5100,2024-12-30,883.0,12,6,2,3177.76,0.0,6355.52,953.33,7308.85,PayFast,Online,Completed
5101,2025-08-26,332.0,9,10,1,1422.92,0.0,1422.92,213.44,1636.36,Cash,Online,Completed
5102,2024-03-26,1497.0,8,1,3,522.26,0.05,1566.78,235.02,1801.8,PayFast,Store,Completed
5103,2024-10-23,238.0,11,10,5,267.18,0.0,1335.9,200.39,1536.29,SnapScan,Store,Pending
5104,2024-03-13,1065.0,11,3,1,267.18,0.0,267.18,40.08,307.26,SnapScan,Online,Pending
5105,2024-03-15,1952.0,1,8,1,10874.85,0.15,10874.85,1631.23,12506.08,Cash,Online,Pending
5106,2024-01-07,274.0,5,2,1,11607.54,0.05,11607.54,1741.13,13348.67,Debit Card,Unknown,Returned
5107,2024-03-02,591.0,3,1,2,5821.19,0.1,11642.38,1746.36,13388.74,EFT,Phone,Cancelled
5108,2025-01-27,1357.0,14,9,3,450.44,0.0,1351.32,202.7,1554.02,PayFast,Web,Completed
5109,2024-04-06,1320.0,9,5,2,1422.92,0.0,2845.84,426.88,3272.72,Debit Card,Store,Completed
5110,2025-09-26,880.0,20,3,1,2268.12,0.2,2268.12,340.22,2608.34,SnapScan,Store,Pending
5111,2024-09-14,1908.0,1,7,2,10874.85,0.15,21749.7,3262.45,25012.15,EFT,Phone,Cancelled
5112,2025-10-09,2149.0,7,9,4,1852.3,0.15,7409.2,1111.38,8520.58,Card,Store,Pending
5113,2024-11-07,1493.0,5,1,2,12218.46,0.0,24436.92,3665.54,28102.46,EFT,Web,Completed
5114,2024-05-12,30.0,15,7,2,2547.86,0.0,5095.72,764.36,5860.08,EFT,Online,Completed
5115,2024-08-09,646.0,15,5,2,2547.86,0.0,5095.72,764.36,5860.08,Unknown,Online,Pending
5116,2024-08-01,1382.0,2,7,1,1054.44,0.0,1054.44,158.17,1212.61,PayFast,Web,Cancelled
5117,2024-03-14,561.0,8,1,1,522.26,0.05,522.26,78.34,600.6,Cash,Store,Completed
5118,2025-09-08,1020.0,17,1,5,6077.34,0.15,30386.7,4558.01,34944.71,Card,Online,Completed
5119,2024-08-05,1292.0,6,1,2,5524.19,0.0,11048.38,1657.26,12705.64,Card,Web,Completed
5120,2024-08-09,81.0,9,5,1,1422.92,0.0,1422.92,213.44,1636.36,Card,Online,Completed
5121,2025-11-10,989.0,9,1,2,1351.77,0.05,2703.54,405.53,3109.07,PayFast,Online,Pending
5122,2024-10-25,1970.0,13,9,2,9951.66,0.05,19903.32,2985.5,22888.82,PayFast,Phone,Completed
5123,2024-07-08,637.0,6,6,3,5247.98,0.05,15743.94,2361.59,18105.53,Debit Card,Phone,Cancelled
5124,2024-11-15,1501.0,14,5,5,405.4,0.1,2027.0,304.05,2331.05,Cash,Store,Completed
5125,2024-05-29,355.0,20,4,3,2835.15,0.0,8505.45,1275.82,9781.27,Card,Phone,Pending
5126,2024-06-26,1145.0,5,3,1,11607.54,0.05,11607.54,1741.13,13348.67,Cash,Online,Completed
5127,2024-10-08,782.0,17,2,2,6792.32,0.05,13584.64,2037.7,15622.34,EFT,Web,Completed
5128,2025-04-12,90.0,8,6,4,522.26,0.05,2089.04,313.36,2402.4,EFT,Phone,Returned
5129,2024-09-08,208.0,10,10,2,2491.54,0.15,4983.08,747.46,5730.54,EFT,Store,Completed
5130,2024-07-27,2009.0,11,6,1,253.82,0.05,253.82,38.07,291.89,Debit Card,Store,Completed
5131,2025-03-20,1769.0,7,1,1,1961.26,0.1,1961.26,294.19,2255.45,Debit Card,Store,Completed
5132,2025-09-28,1459.0,10,7,2,2931.22,0.0,5862.44,879.37,6741.81,SnapScan,Online,Completed
5133,2025-10-17,2005.0,8,1,1,522.26,0.05,522.26,78.34,600.6,SnapScan,Store,Returned
5134,2025-08-03,1100.0,10,3,2,2491.54,0.15,4983.08,747.46,5730.54,Debit Card,Store,Completed
5135,2025-04-16,469.0,20,1,1,2835.15,0.0,2835.15,425.27,3260.42,PayFast,Phone,Cancelled
5136,2024-02-14,1447.0,12,2,2,3177.76,0.0,6355.52,953.33,7308.85,Card,Online,Returned
5137,2025-01-25,,13,10,4,10475.43,0.0,41901.72,6285.26,48186.98,SnapScan,Store,Completed
5138,2025-05-29,263.0,16,2,1,5399.1,0.0,5399.1,809.87,6208.97,Card,Store,Returned
5139,2024-08-06,763.0,14,9,2,450.44,0.0,900.88,135.13,1036.01,Cash,Online,Cancelled
5140,2025-01-18,247.0,13,1,2,10475.43,0.0,20950.86,3142.63,24093.49,Debit Card,Store,Completed
5141,2024-09-09,44.0,11,5,1,267.18,0.0,267.18,40.08,307.26,EFT,Web,Cancelled
5142,2025-12-28,276.0,20,5,1,2551.64,0.1,2551.64,382.75,2934.39,EFT,Web,Pending
5143,2025-12-24,1013.0,6,8,1,4419.35,0.2,4419.35,662.9,5082.25,EFT,Online,Pending
5144,2025-09-30,1394.0,15,6,3,2547.86,0.0,7643.58,1146.54,8790.12,Card,Online,Completed
5145,2025-07-31,1226.0,17,10,3,6077.34,0.15,18232.02,2734.8,20966.82,PayFast,Phone,Completed
5146,2024-05-20,838.0,3,8,3,6467.99,0.0,19403.97,2910.6,22314.57,PayFast,Phone,Pending
5147,2024-03-13,1619.0,7,2,2,2070.22,0.05,4140.44,621.07,4761.51,Card,Web,Pending
5148,2025-05-21,273.0,19,9,2,2500.14,0.2,5000.28,750.04,5750.32,PayFast,Phone,Completed
5149,2025-09-26,1233.0,10,6,1,2638.1,0.1,2638.1,395.71,3033.81,Card,Online,Completed
5150,2024-01-04,1471.0,10,8,5,2638.1,0.1,13190.5,1978.57,15169.07,Cash,Store,Returned
5151,2024-12-16,967.0,12,1,1,3177.76,0.0,3177.76,476.66,3654.42,Debit Card,Phone,Cancelled
5152,2025-11-29,1978.0,4,9,1,5989.4,0.0,5989.4,898.41,6887.81,EFT,Store,Pending
5153,2024-10-29,454.0,7,2,3,2179.18,0.0,6537.54,980.63,7518.17,PayFast,Store,Returned
5154,2025-03-27,1920.0,5,1,3,9774.77,0.2,29324.31,4398.65,33722.96,Cash,Web,Completed
5155,2025-07-02,2122.0,9,6,1,1422.92,0.0,1422.92,213.44,1636.36,PayFast,Store,Completed
5156,2024-04-08,1552.0,1,3,2,12793.94,0.0,25587.88,3838.18,29426.06,Debit Card,Online,Cancelled
5157,2025-08-27,1376.0,6,8,1,4695.56,0.15,4695.56,704.33,5399.89,Cash,Phone,Pending
5158,2024-02-09,1438.0,4,10,1,5689.93,0.05,5689.93,853.49,6543.42,Card,Web,Completed
5159,2024-01-16,32.0,18,4,1,1259.43,0.15,1259.43,188.91,1448.34,PayFast,Store,Completed
5160,2024-09-19,422.0,1,9,1,12154.24,0.05,12154.24,1823.14,13977.38,Cash,Online,Pending
5161,2024-12-11,939.0,15,4,1,2547.86,0.0,2547.86,382.18,2930.04,EFT,Phone,Returned
5162,2025-09-25,2137.0,14,9,5,360.35,0.2,1801.75,270.26,2072.01,EFT,Online,Pending
5163,2024-12-10,661.0,11,4,1,267.18,0.0,267.18,40.08,307.26,Cash,Web,Cancelled
5164,2024-07-16,1621.0,19,1,1,3125.17,0.0,3125.17,468.78,3593.95,EFT,Store,Cancelled
5165,2025-05-20,39.0,11,9,3,227.1,0.15,681.3,102.19,783.49,EFT,Online,Cancelled
5166,2024-02-16,748.0,3,3,1,6467.99,0.0,6467.99,970.2,7438.19,EFT,Web,Completed
5167,2024-07-11,1152.0,5,1,1,9774.77,0.2,9774.77,1466.22,11240.99,EFT,Online,Returned
5168,2025-01-02,1236.0,12,4,3,2542.21,0.2,7626.63,1143.99,8770.62,Cash,Web,Completed
5169,2024-07-22,1685.0,8,9,1,522.26,0.05,522.26,78.34,600.6,EFT,Store,Returned
5170,2025-09-29,1388.0,17,7,4,6434.83,0.1,25739.32,3860.9,29600.22,Debit Card,Online,Completed
5171,2025-12-27,1316.0,4,4,2,5989.4,0.0,11978.8,1796.82,13775.62,PayFast,Phone,Completed
5172,2025-02-03,1015.0,6,10,2,5524.19,0.0,11048.38,1657.26,12705.64,SnapScan,Phone,Cancelled
5173,2024-03-31,640.0,18,4,2,1333.51,0.1,2667.02,400.05,3067.07,Card,Store,Returned
5174,2024-09-06,1716.0,13,4,3,10475.43,0.0,31426.29,4713.94,36140.23,SnapScan,Store,Returned
5175,2024-04-25,399.0,11,5,1,267.18,0.0,267.18,40.08,307.26,Debit Card,Store,Completed
5176,2025-11-13,24.0,12,5,2,3177.76,0.0,6355.52,953.33,7308.85,Cash,Store,Pending
5177,2025-05-20,1756.0,12,5,1,3177.76,0.0,3177.76,476.66,3654.42,Debit Card,Store,Completed
5178,2025-04-14,1121.0,20,1,1,2835.15,0.0,2835.15,425.27,3260.42,SnapScan,Online,Completed
5179,2024-06-17,1068.0,12,7,3,3177.76,0.0,9533.28,1429.99,10963.27,SnapScan,Phone,Completed
5180,2024-12-08,1729.0,11,2,2,267.18,0.0,534.36,80.15,614.51,EFT,Store,Completed
5181,2024-02-07,1227.0,16,7,1,5129.15,0.05,5129.15,769.37,5898.52,PayFast,Phone,Cancelled
5182,2024-10-06,1773.0,3,3,2,5821.19,0.1,11642.38,1746.36,13388.74,Cash,Phone,Pending
5183,2025-05-12,400.0,10,7,3,2344.98,0.2,7034.94,1055.24,8090.18,PayFast,Online,Cancelled
5184,2025-01-15,2086.0,19,3,2,2500.14,0.2,5000.28,750.04,5750.32,Cash,Web,Returned
5185,2024-12-12,917.0,16,4,2,4589.24,0.15,9178.48,1376.77,10555.25,SnapScan,Online,Completed
5186,2025-12-05,345.0,3,7,2,6144.59,0.05,12289.18,1843.38,14132.56,Cash,Store,Cancelled
5187,2025-04-06,2148.0,14,9,1,450.44,0.0,450.44,67.57,518.01,Card,Store,Cancelled
5188,2024-09-14,1655.0,20,5,3,2409.88,0.15,7229.64,1084.45,8314.09,Debit Card,Online,Returned
5189,2025-04-23,2041.0,3,9,2,5497.79,0.15,10995.58,1649.34,12644.92,PayFast,Online,Completed
5190,2024-12-25,1894.0,9,1,3,1422.92,0.0,4268.76,640.31,4909.07,SnapScan,Online,Returned
5191,2025-10-10,1226.0,20,9,1,2268.12,0.2,2268.12,340.22,2608.34,Debit Card,Phone,Completed
5192,2024-11-14,691.0,13,2,1,9951.66,0.05,9951.66,1492.75,11444.41,Cash,Store,Completed
5193,2025-11-27,688.0,6,9,1,4419.35,0.2,4419.35,662.9,5082.25,EFT,Web,Returned
5194,2024-04-28,1885.0,1,9,1,12793.94,0.0,12793.94,1919.09,14713.03,Cash,Online,Completed
5195,2024-04-29,358.0,18,10,1,1481.68,0.0,1481.68,222.25,1703.93,EFT,Phone,Pending
5196,2024-06-03,1647.0,2,2,2,1054.44,0.0,2108.88,316.33,2425.21,SnapScan,Online,Completed
5197,2024-08-21,1875.0,6,7,1,5524.19,0.0,5524.19,828.63,6352.82,Card,Online,Completed
5198,2024-02-24,1782.0,14,8,1,382.87,0.15,382.87,57.43,440.3,Cash,Web,Completed
5199,2024-08-06,1839.0,20,1,1,2409.88,0.15,2409.88,361.48,2771.36,Debit Card,Phone,Completed
5200,2024-08-15,614.0,17,3,3,6434.83,0.1,19304.49,2895.67,22200.16,SnapScan,Online,Returned
5201,2025-11-09,1988.0,13,10,1,8904.12,0.15,8904.12,1335.62,10239.74,SnapScan,Unknown,Cancelled
5202,2024-03-23,1157.0,3,3,1,6467.99,0.0,6467.99,970.2,7438.19,Cash,Online,Returned
5203,2025-12-23,837.0,16,1,1,5129.15,0.05,5129.15,769.37,5898.52,EFT,Store,Completed
5204,2024-04-01,1108.0,7,7,1,1743.34,0.2,1743.34,261.5,2004.84,SnapScan,Store,Returned
5205,2024-04-15,237.0,11,8,4,253.82,0.05,1015.28,152.29,1167.57,SnapScan,Phone,Completed
5206,2025-05-30,2038.0,12,5,2,3177.76,0.0,6355.52,953.33,7308.85,SnapScan,Store,Pending
5207,2024-09-30,1045.0,14,2,1,405.4,0.1,405.4,60.81,466.21,SnapScan,Web,Completed
5208,2024-05-05,1444.0,13,1,1,9951.66,0.05,9951.66,1492.75,11444.41,Debit Card,Store,Returned
5209,2024-12-06,1801.0,17,10,1,7149.81,0.0,7149.81,1072.47,8222.28,Cash,Online,Completed
5210,2025-10-18,857.0,2,4,1,1054.44,0.0,1054.44,158.17,1212.61,EFT,Online,Returned
5211,2025-07-08,1549.0,1,4,4,10874.85,0.15,43499.4,6524.91,50024.31,Card,Web,Pending
5212,2024-05-15,1521.0,15,5,3,2038.29,0.2,6114.87,917.23,7032.1,Debit Card,Online,Pending
5213,2024-01-09,818.0,15,9,2,2420.47,0.05,4840.94,726.14,5567.08,SnapScan,Store,Completed
5214,2024-01-22,1319.0,18,9,2,1407.6,0.05,2815.2,422.28,3237.48,Card,Phone,Completed
5215,2024-11-30,1695.0,11,5,1,253.82,0.05,253.82,38.07,291.89,Debit Card,Web,Cancelled
5216,2025-12-23,860.0,13,4,2,8380.34,0.2,16760.68,2514.1,19274.78,SnapScan,Online,Completed
5217,2024-02-29,576.0,6,4,4,4419.35,0.2,17677.4,2651.61,20329.01,EFT,Store,Completed
5218,2025-10-20,762.0,1,5,2,11514.55,0.1,23029.1,3454.36,26483.46,Debit Card,Web,Pending
5219,2024-08-25,189.0,3,3,1,5174.39,0.2,5174.39,776.16,5950.55,SnapScan,Web,Cancelled
5220,2025-12-26,892.0,16,8,3,4859.19,0.1,14577.57,2186.64,16764.21,SnapScan,Online,Completed
5221,2024-01-25,532.0,20,3,1,2835.15,0.0,2835.15,425.27,3260.42,Cash,Phone,Cancelled
5222,2025-11-08,1943.0,9,1,2,1422.92,0.0,2845.84,426.88,3272.72,Debit Card,Web,Completed
5223,2024-03-23,1216.0,20,2,5,2551.64,0.1,12758.2,1913.73,14671.93,EFT,Store,Completed
5224,2024-09-02,1731.0,10,10,2,2931.22,0.0,5862.44,879.37,6741.81,Card,Online,Cancelled
5225,2024-09-12,57.0,1,4,2,10235.15,0.2,20470.3,3070.54,23540.84,PayFast,Store,Completed
5226,2024-11-02,814.0,13,2,2,10475.43,0.0,20950.86,3142.63,24093.49,Debit Card,Store,Completed
5227,2024-03-30,1182.0,12,7,4,2701.1,0.15,10804.4,1620.66,12425.06,SnapScan,Store,Completed
5228,2025-12-17,307.0,1,7,5,11514.55,0.1,57572.75,8635.91,66208.66,EFT,Online,Completed
5229,2024-03-06,756.0,6,4,3,5247.98,0.05,15743.94,2361.59,18105.53,PayFast,Phone,Pending
5230,2025-10-21,2141.0,19,4,2,3125.17,0.0,6250.34,937.55,7187.89,Card,Web,Completed
5231,2025-05-07,2122.0,3,1,1,6467.99,0.0,6467.99,970.2,7438.19,PayFast,Web,Pending
5232,2025-06-15,2039.0,10,8,1,2931.22,0.0,2931.22,439.68,3370.9,Cash,Phone,Completed
5233,2025-07-02,507.0,1,9,1,10235.15,0.2,10235.15,1535.27,11770.42,Cash,Online,Completed
5234,2024-09-30,1990.0,10,3,2,2931.22,0.0,5862.44,879.37,6741.81,SnapScan,Phone,Completed
5235,2024-02-14,1077.0,16,8,1,4859.19,0.1,4859.19,728.88,5588.07,Unknown,Online,Completed
5236,2024-03-08,335.0,2,10,1,1054.44,0.0,1054.44,158.17,1212.61,Card,Phone,Returned
5237,2025-08-14,984.0,19,8,2,3125.17,0.0,6250.34,937.55,7187.89,Card,Store,Completed
5238,2024-12-22,625.0,10,3,1,2638.1,0.1,2638.1,395.71,3033.81,Card,Store,Pending
5239,2025-07-27,1543.0,6,7,1,5524.19,0.0,5524.19,828.63,6352.82,Debit Card,Store,Returned
5240,2025-03-13,1700.0,3,8,2,6144.59,0.05,12289.18,1843.38,14132.56,Debit Card,Online,Pending
5241,2025-08-23,82.0,10,3,2,2344.98,0.2,4689.96,703.49,5393.45,Card,Store,Pending
5242,2024-02-18,383.0,10,2,2,2638.1,0.1,5276.2,791.43,6067.63,Cash,Online,Pending
5243,2025-01-31,734.0,7,1,1,2179.18,0.0,2179.18,326.88,2506.06,EFT,Phone,Cancelled
5244,2025-06-01,487.0,11,3,2,267.18,0.0,534.36,80.15,614.51,Debit Card,Store,Completed
5245,2025-07-31,1494.0,9,7,1,1138.34,0.2,1138.34,170.75,1309.09,PayFast,Web,Completed
5246,2024-01-15,1369.0,3,8,4,6467.99,0.0,25871.96,3880.79,29752.75,Debit Card,Online,Completed
5247,2025-07-26,90.0,17,8,2,6792.32,0.05,13584.64,2037.7,15622.34,Debit Card,Online,Completed
5248,2024-09-17,660.0,6,9,1,5524.19,0.0,5524.19,828.63,6352.82,Cash,Online,Completed
5249,2024-03-02,224.0,6,2,1,4695.56,0.15,4695.56,704.33,5399.89,EFT,Online,Cancelled
5250,2024-05-22,879.0,11,9,1,213.74,0.2,213.74,32.06,245.8,Debit Card,Phone,Completed
5251,2024-02-24,339.0,12,8,4,2542.21,0.2,10168.84,1525.33,11694.17,SnapScan,Store,Returned
5252,2025-01-24,147.0,9,2,1,1422.92,0.0,1422.92,213.44,1636.36,EFT,Web,Completed
5253,2025-10-25,1247.0,19,2,2,2812.65,0.1,5625.3,843.79,6469.09,Cash,Web,Completed
5254,2025-10-28,1292.0,15,5,1,2547.86,0.0,2547.86,382.18,2930.04,EFT,Store,Pending
5255,2024-02-15,1116.0,1,4,2,10235.15,0.2,20470.3,3070.54,23540.84,Card,Online,Pending
5256,2024-12-24,485.0,12,9,1,3177.76,0.0,3177.76,476.66,3654.42,EFT,Phone,Cancelled
5257,2025-09-03,2193.0,2,10,1,1054.44,0.0,1054.44,158.17,1212.61,Cash,Online,Returned
5258,2024-08-06,1816.0,7,4,1,1743.34,0.2,1743.34,261.5,2004.84,PayFast,Online,Returned
5259,2025-02-16,1561.0,12,6,3,3177.76,0.0,9533.28,1429.99,10963.27,EFT,Online,Pending
5260,2025-01-18,40.0,18,1,1,1259.43,0.15,1259.43,188.91,1448.34,PayFast,Web,Completed
5261,2025-01-13,627.0,15,10,1,2038.29,0.2,2038.29,305.74,2344.03,PayFast,Phone,Completed
5262,2025-07-13,1623.0,11,2,1,267.18,0.0,267.18,40.08,307.26,Debit Card,Store,Returned
5263,2024-09-28,686.0,2,2,1,1001.72,0.05,1001.72,150.26,1151.98,EFT,Phone,Returned
5264,2025-03-31,75.0,1,8,3,10235.15,0.2,30705.45,4605.82,35311.27,PayFast,Store,Pending
5265,2024-08-13,410.0,1,9,3,10235.15,0.2,30705.45,4605.82,35311.27,Cash,Online,Cancelled
5266,2024-04-07,1763.0,7,3,1,2179.18,0.0,2179.18,326.88,2506.06,Card,Store,Pending
5267,2025-05-21,1313.0,7,2,5,2179.18,0.0,10895.9,1634.38,12530.28,EFT,Web,Returned
5268,2025-10-18,650.0,9,1,2,1422.92,0.0,2845.84,426.88,3272.72,EFT,Store,Completed
5269,2025-06-29,1369.0,18,2,1,1481.68,0.0,1481.68,222.25,1703.93,EFT,Online,Pending
5270,2025-11-18,1938.0,9,1,2,1351.77,0.05,2703.54,405.53,3109.07,Debit Card,Web,Completed
5271,2024-08-22,2117.0,9,3,1,1209.48,0.15,1209.48,181.42,1390.9,Card,Web,Returned
5272,2024-07-04,656.0,14,5,1,450.44,0.0,450.44,67.57,518.01,SnapScan,Web,Returned
5273,2025-01-31,2092.0,10,2,2,2491.54,0.15,4983.08,747.46,5730.54,Debit Card,Store,Completed
5274,2025-03-02,766.0,16,10,2,4319.28,0.2,8638.56,1295.78,9934.34,SnapScan,Web,Pending
5275,2025-01-12,618.0,1,6,3,10235.15,0.2,30705.45,4605.82,35311.27,Debit Card,Store,Completed
5276,2024-08-24,1029.0,12,4,1,3177.76,0.0,3177.76,476.66,3654.42,SnapScan,Store,Completed
5277,2025-06-07,1482.0,19,9,3,2656.39,0.15,7969.17,1195.38,9164.55,Cash,Phone,Cancelled
5278,2024-07-30,904.0,8,8,1,549.75,0.0,549.75,82.46,632.21,EFT,Online,Pending
5279,2024-02-21,87.0,8,1,2,439.8,0.2,879.6,131.94,1011.54,EFT,Online,Pending
5280,2025-10-20,372.0,3,2,1,6144.59,0.05,6144.59,921.69,7066.28,SnapScan,Store,Completed
5281,2025-03-02,1790.0,6,2,4,5524.19,0.0,22096.76,3314.51,25411.27,PayFast,Phone,Returned
5282,2024-08-06,960.0,2,6,1,1054.44,0.0,1054.44,158.17,1212.61,Cash,Phone,Pending
5283,2024-08-22,87.0,17,3,2,6434.83,0.1,12869.66,1930.45,14800.11,Card,Store,Pending
5284,2025-10-30,329.0,8,8,1,549.75,0.0,549.75,82.46,632.21,Card,Store,Pending
5285,,925.0,5,8,1,12218.46,0.0,12218.46,1832.77,14051.23,EFT,Online,Completed
5286,2025-02-28,1252.0,14,9,1,382.87,0.15,382.87,57.43,440.3,SnapScan,Store,Pending
5287,2024-06-19,726.0,2,4,1,1054.44,0.0,1054.44,158.17,1212.61,Debit Card,Store,Completed
5288,2024-09-01,1279.0,20,5,3,2835.15,0.0,8505.45,1275.82,9781.27,Cash,Store,Cancelled
5289,2024-12-17,656.0,13,6,2,9427.89,0.1,18855.78,2828.37,21684.15,SnapScan,Store,Completed
5290,2024-05-03,678.0,8,4,1,549.75,0.0,549.75,82.46,632.21,Cash,Web,Returned
5291,2025-11-29,2197.0,1,6,3,12793.94,0.0,38381.82,5757.27,44139.09,SnapScan,Web,Completed
5292,2025-05-14,721.0,16,4,2,4319.28,0.2,8638.56,1295.78,9934.34,Card,Online,Completed
5293,2024-04-03,1062.0,9,8,2,1209.48,0.15,2418.96,362.84,2781.8,EFT,Phone,Completed
5294,2024-03-14,157.0,14,3,2,427.92,0.05,855.84,128.38,984.22,Cash,Phone,Completed
5295,2025-04-28,1794.0,7,4,1,1743.34,0.2,1743.34,261.5,2004.84,PayFast,Store,Completed
5296,2024-05-02,783.0,10,9,4,2931.22,0.0,11724.88,1758.73,13483.61,Debit Card,Web,Pending
5297,2025-04-05,454.0,18,1,4,1333.51,0.1,5334.04,800.11,6134.15,PayFast,Web,Completed
5298,2025-02-28,773.0,20,7,1,2551.64,0.1,2551.64,382.75,2934.39,Card,Web,Pending
5299,2024-01-01,1061.0,4,10,2,4791.52,0.2,9583.04,1437.46,11020.5,Debit Card,Phone,Completed
5300,2025-01-17,1299.0,15,5,1,2038.29,0.2,2038.29,305.74,2344.03,SnapScan,Online,Returned
5301,2025-03-15,1522.0,1,8,3,12793.94,0.0,38381.82,5757.27,44139.09,EFT,Store,Cancelled
5302,2024-08-24,1182.0,7,6,2,2179.18,0.0,4358.36,653.75,5012.11,EFT,Store,Completed
5303,2025-09-14,2045.0,2,1,5,949.0,0.1,4745.0,711.75,5456.75,Cash,Online,Completed
5304,2024-09-02,1608.0,7,3,1,2179.18,0.0,2179.18,326.88,2506.06,Cash,Store,Cancelled
5305,2025-11-30,1153.0,16,5,1,5399.1,0.0,5399.1,809.87,6208.97,EFT,Phone,Cancelled
5306,2024-01-17,589.0,4,7,2,5989.4,0.0,11978.8,1796.82,13775.62,SnapScan,Online,Completed
5307,2025-09-24,1869.0,9,1,1,1138.34,0.2,1138.34,170.75,1309.09,Cash,Online,Pending
5308,2025-09-05,1603.0,9,8,4,1422.92,0.0,5691.68,853.75,6545.43,Cash,Store,Completed
5309,2024-10-25,672.0,4,6,1,4791.52,0.2,4791.52,718.73,5510.25,Debit Card,Store,Cancelled
5310,2025-09-09,333.0,17,9,3,7149.81,0.0,21449.43,3217.41,24666.84,Card,Store,Cancelled
5311,2025-08-20,855.0,14,2,1,427.92,0.05,427.92,64.19,492.11,EFT,Store,Cancelled
5312,2025-08-26,1875.0,15,6,1,2547.86,0.0,2547.86,382.18,2930.04,Debit Card,Web,Completed
5313,2024-12-15,731.0,1,5,1,12793.94,0.0,12793.94,1919.09,14713.03,Unknown,Online,Cancelled
